athlete_id,event,is_outdoor,year,age,result,wind,placement,club,date,venue,competition,competition_key,is_approved,rejection_reason
21371,100 meter,True,2014,16,"12,09","-1,3",1,FIK Orion,2014-08-30,Romedal Stadion,"Stange, KM Hedmark og Oppland","2014-08-30|Romedal Stadion|Stange, KM Hedmark og Oppland",True,
21371,100 meter,True,2014,16,"12,11","-2,0",5-h3,FIK Orion,2014-09-05,Haugesund Friidrettsstadion,"Haugesund, Ungdomsmesterskapet 2014","2014-09-05|Haugesund Friidrettsstadion|Haugesund, Ungdomsmesterskapet 2014",True,
21371,100 meter,True,2018,20,"10,95","+3,2",1-h2,FIK Orion,2018-05-19,Berger Stadion,"Nesodden, Norgesmesterskap stafett 2018","2018-05-19|Berger Stadion|Nesodden, Norgesmesterskap stafett 2018",False,For mye vind/Assisting wind
21371,100 meter,True,2016,18,"11,05","+2,1",1-h3,FIK Orion,2016-09-02,Sandnes Stadion,"Sandnes, UM 2016","2016-09-02|Sandnes Stadion|Sandnes, UM 2016",False,For mye vind/Assisting wind
21371,100 meter,True,2016,18,"11,11","+3,3",3-sf2,FIK Orion,2016-09-02,Sandnes Stadion,"Sandnes, UM 2016","2016-09-02|Sandnes Stadion|Sandnes, UM 2016",False,For mye vind/Assisting wind
21371,100 meter,True,2016,18,"11,21","+2,9",2,FIK Orion,2016-05-03,Stampesletta,"Lillehammer, Birkebeineren Hotell-stevnet","2016-05-03|Stampesletta|Lillehammer, Birkebeineren Hotell-stevnet",False,For mye vind/Assisting wind
21371,200 meter,True,2018,20,"22,32","+0,4",6-h2,FIK Orion,2018-05-27,Romerike Friidrettstadion,"Lillestrøm, Romerikslekene","2018-05-27|Romerike Friidrettstadion|Lillestrøm, Romerikslekene",True,
21371,200 meter,True,2018,20,"22,49","+0,7",3-h2,FIK Orion,2018-07-18,Bislett Stadion,"Oslo/Bi, Oslo Sommerstevnet","2018-07-18|Bislett Stadion|Oslo/Bi, Oslo Sommerstevnet",True,
21371,200 meter,True,2018,20,"22,54","+1,2",2-h2,FIK Orion,2018-06-01,Bislett Stadion,"Oslo/Bi, Tjalvelekene 2018","2018-06-01|Bislett Stadion|Oslo/Bi, Tjalvelekene 2018",True,
21371,200 meter,True,2017,19,"22,08","+1,2",3-fi,FIK Orion,2017-08-13,Stangnes Idrettspark,"Harstad, Jr NM i friidrett 2017","2017-08-13|Stangnes Idrettspark|Harstad, Jr NM i friidrett 2017",True,
21371,200 meter,True,2017,19,"22,30","+0,8",2-h2,FIK Orion,2017-07-02,Nya Ullevi Stadion,"Gøteborg/SWE, Världsungdomsspelen 2017","2017-07-02|Nya Ullevi Stadion|Gøteborg/SWE, Världsungdomsspelen 2017",True,
21371,200 meter,True,2017,19,"22,43","+0,5",1,FIK Orion,2017-06-06,Hamar Idrettspark,"Hamar, Treningsstevne","2017-06-06|Hamar Idrettspark|Hamar, Treningsstevne",True,
21371,200 meter,True,2017,19,"22,50","+1,6",1-h2,FIK Orion,2017-08-12,Stangnes Idrettspark,"Harstad, Jr NM i friidrett 2017","2017-08-12|Stangnes Idrettspark|Harstad, Jr NM i friidrett 2017",True,
21371,200 meter,True,2017,19,"22,71","-0,5",3-h4,FIK Orion,2017-06-23,Stampesletta,"Lillehammer, Veidekkelekene","2017-06-23|Stampesletta|Lillehammer, Veidekkelekene",True,
21371,200 meter,True,2017,19,"22,85","-1,3",2-h3,FIK Orion,2017-09-02,Fana Stadion,"Fana, UM 2017","2017-09-02|Fana Stadion|Fana, UM 2017",True,
21371,200 meter,True,2017,19,"22,90","-0,5",7-fi,FIK Orion,2017-09-03,Fana Stadion,"Fana, UM 2017","2017-09-03|Fana Stadion|Fana, UM 2017",True,
21371,200 meter,True,2016,18,"22,40","+0,9",2-h2,FIK Orion,2016-07-03,Nya Ullevi Stadion,"Gøteborg/SWE, Världsungdomsspelen 2016","2016-07-03|Nya Ullevi Stadion|Gøteborg/SWE, Världsungdomsspelen 2016",True,
21371,200 meter,True,2016,18,"22,48","+1,5",2-h3,FIK Orion,2016-06-10,Nadderud Stadion,"Nadderud, Oslo Sportslager Tyrvinglekene","2016-06-10|Nadderud Stadion|Nadderud, Oslo Sportslager Tyrvinglekene",True,
21371,200 meter,True,2016,18,"22,61","-0,6",3-sf1,FIK Orion,2016-08-06,Brandbu Stadion,"Brandbu, Junior-NM 2016","2016-08-06|Brandbu Stadion|Brandbu, Junior-NM 2016",True,
21371,200 meter,True,2016,18,"22,70","+1,8",3,FIK Orion,2016-05-03,Stampesletta,"Lillehammer, Birkebeineren Hotell-stevnet","2016-05-03|Stampesletta|Lillehammer, Birkebeineren Hotell-stevnet",True,
21371,200 meter,True,2016,18,"22,71","+0,3",4-h5,FIK Orion,2016-06-17,Stampesletta,"Lillehammer, Veidekkelekene","2016-06-17|Stampesletta|Lillehammer, Veidekkelekene",True,
21371,200 meter,True,2016,18,"23,09","-2,4",1-h3,FIK Orion,2016-08-06,Brandbu Stadion,"Brandbu, Junior-NM 2016","2016-08-06|Brandbu Stadion|Brandbu, Junior-NM 2016",True,
21371,200 meter,True,2015,17,"22,77","+1,0",3-fi,FIK Orion,2015-09-13,Romerike Friidrettstadion,"Lillestrøm, UM 2015","2015-09-13|Romerike Friidrettstadion|Lillestrøm, UM 2015",True,
21371,200 meter,True,2015,17,"23,12","+1,6",1-h2,FIK Orion,2015-06-12,Nadderud Stadion,"Nadderud, Oslo Sportslager Tyrvinglekene","2015-06-12|Nadderud Stadion|Nadderud, Oslo Sportslager Tyrvinglekene",True,
21371,200 meter,True,2015,17,"23,19","-0,6",2-h3,FIK Orion,2015-09-12,Romerike Friidrettstadion,"Lillestrøm, UM 2015","2015-09-12|Romerike Friidrettstadion|Lillestrøm, UM 2015",True,
21371,200 meter,True,2015,17,"23,20","+0,0",1,FIK Orion,2015-08-30,Hamar Idrettspark,"Hamar, KM 11-19 år og veteraner","2015-08-30|Hamar Idrettspark|Hamar, KM 11-19 år og veteraner",True,
21371,200 meter,True,2015,17,"23,29","+0,5",4-h3,FIK Orion,2015-07-05,Nya Ullevi Stadion,"Gøteborg/SWE, Världsungdomsspelen 2015","2015-07-05|Nya Ullevi Stadion|Gøteborg/SWE, Världsungdomsspelen 2015",True,
21371,200 meter,True,2015,17,"23,61","-0,2",3-h1,FIK Orion,2015-05-23,Hamar Idrettspark,"Hamar, Sparebanken Hedmark Østlandsmesterskapet","2015-05-23|Hamar Idrettspark|Hamar, Sparebanken Hedmark Østlandsmesterskapet",True,
21371,200 meter,True,2014,16,"24,08","-0,4",4-h3,FIK Orion,2014-09-06,Haugesund Friidrettsstadion,"Haugesund, Ungdomsmesterskapet 2014","2014-09-06|Haugesund Friidrettsstadion|Haugesund, Ungdomsmesterskapet 2014",True,
21371,200 meter,True,2014,16,"24,56","+0,0",1,FIK Orion,2014-08-31,Romedal Stadion,"Stange, KM Hedmark og Oppland","2014-08-31|Romedal Stadion|Stange, KM Hedmark og Oppland",True,
21371,200 meter,True,2018,20,"22,39","+4,8",6-h3,FIK Orion,2018-06-15,Nadderud Stadion,"Nadderud, Oslo Sportslager Tyrvinglekene","2018-06-15|Nadderud Stadion|Nadderud, Oslo Sportslager Tyrvinglekene",False,For mye vind/Assisting wind
21371,200 meter,True,2017,19,"22,32","+3,1",2-sf1,FIK Orion,2017-08-12,Stangnes Idrettspark,"Harstad, Jr NM i friidrett 2017","2017-08-12|Stangnes Idrettspark|Harstad, Jr NM i friidrett 2017",False,For mye vind/Assisting wind
21371,300 meter,True,2016,18,"37,28",,1-h2,FIK Orion,2016-09-26,Hamar Idrettspark,"Hamar, KM for videregående skoler","2016-09-26|Hamar Idrettspark|Hamar, KM for videregående skoler",True,
21371,300 meter,True,2015,17,"36,80",,1,FIK Orion,2015-09-22,Brandbu Stadion,"Brandbu, KM Videregående Hedmark/Oppland","2015-09-22|Brandbu Stadion|Brandbu, KM Videregående Hedmark/Oppland",True,
21371,300 meter,True,2015,17,"37,60",,1-h2,FIK Orion,2015-05-10,Hamar Idrettspark,"Hamar, Ungdomscupen 2015 - del 1","2015-05-10|Hamar Idrettspark|Hamar, Ungdomscupen 2015 - del 1",True,
21371,400 meter,True,2018,20,"50,09",,2-h1,FIK Orion,2018-08-24,Bislett Stadion,"Oslo/Bi, Junior NM","2018-08-24|Bislett Stadion|Oslo/Bi, Junior NM",True,
21371,400 meter,True,2018,20,"50,39",,5-fi,FIK Orion,2018-08-25,Bislett Stadion,"Oslo/Bi, Junior NM","2018-08-25|Bislett Stadion|Oslo/Bi, Junior NM",True,
21371,400 meter,True,2018,20,"50,58",,3-h2,FIK Orion,2018-08-11,Jessheim Friidrettsstadion,"Jessheim, Norgeslekene","2018-08-11|Jessheim Friidrettsstadion|Jessheim, Norgeslekene",True,
21371,400 meter,True,2018,20,"50,88",,4-h2,FIK Orion,2018-06-23,Stampesletta,"Lillehammer, Veidekkelekene 2018","2018-06-23|Stampesletta|Lillehammer, Veidekkelekene 2018",True,
21371,400 meter,True,2018,20,"51,06",,5-h3,FIK Orion,2018-06-17,Nadderud Stadion,"Nadderud, Oslo Sportslager Tyrvinglekene","2018-06-17|Nadderud Stadion|Nadderud, Oslo Sportslager Tyrvinglekene",True,
21371,400 meter,True,2017,19,"49,03",,1,FIK Orion,2017-08-06,Bislett Stadion,"Oslo/Bi, Tjalvelekene","2017-08-06|Bislett Stadion|Oslo/Bi, Tjalvelekene",True,
21371,400 meter,True,2017,19,"49,12",,2-fi,FIK Orion,2017-08-12,Stangnes Idrettspark,"Harstad, Jr NM i friidrett 2017","2017-08-12|Stangnes Idrettspark|Harstad, Jr NM i friidrett 2017",True,
21371,400 meter,True,2017,19,"49,18",,5,FIK Orion,2017-08-19,Campus Friidrottsarena,"Umeå/SWE, Nordic Junior Match & Championships U20","2017-08-19|Campus Friidrottsarena|Umeå/SWE, Nordic Junior Match & Championships U20",True,
21371,400 meter,True,2017,19,"49,25",,2-h2,FIK Orion,2017-07-06,Bislett Stadion,"Oslo/Bi, Boysen Memorial","2017-07-06|Bislett Stadion|Oslo/Bi, Boysen Memorial",True,
21371,400 meter,True,2017,19,"49,29",,3-h3,FIK Orion,2017-09-01,Fana Stadion,"Fana, UM 2017","2017-09-01|Fana Stadion|Fana, UM 2017",True,
21371,400 meter,True,2017,19,"49,62",,4-h1,FIK Orion,2017-07-01,Nya Ullevi Stadion,"Gøteborg/SWE, Världsungdomsspelen 2017","2017-07-01|Nya Ullevi Stadion|Gøteborg/SWE, Världsungdomsspelen 2017",True,
21371,400 meter,True,2017,19,"49,77",,2-h2,FIK Orion,2017-06-24,Stampesletta,"Lillehammer, Veidekkelekene","2017-06-24|Stampesletta|Lillehammer, Veidekkelekene",True,
21371,400 meter,True,2017,19,"50,00",,1-h3,FIK Orion,2017-08-11,Stangnes Idrettspark,"Harstad, Jr NM i friidrett 2017","2017-08-11|Stangnes Idrettspark|Harstad, Jr NM i friidrett 2017",True,
21371,400 meter,True,2017,19,"50,24",,1-h2,FIK Orion,2017-06-17,Nadderud Stadion,"Nadderud, Tyrvinglekene 2017","2017-06-17|Nadderud Stadion|Nadderud, Tyrvinglekene 2017",True,
21371,400 meter,True,2016,18,"49,12",,3-fi,FIK Orion,2016-08-06,Brandbu Stadion,"Brandbu, Junior-NM 2016","2016-08-06|Brandbu Stadion|Brandbu, Junior-NM 2016",True,
21371,400 meter,True,2016,18,"49,81",,1-h3,FIK Orion,2016-08-05,Brandbu Stadion,"Brandbu, Junior-NM 2016","2016-08-05|Brandbu Stadion|Brandbu, Junior-NM 2016",True,
21371,400 meter,True,2016,18,"49,84",,3-h3,FIK Orion,2016-07-20,Bislett Stadion,"Oslo/Bi, OFIK Sommerstevne 2016","2016-07-20|Bislett Stadion|Oslo/Bi, OFIK Sommerstevne 2016",True,
21371,400 meter,True,2016,18,"49,84",,3-h3,FIK Orion,2016-09-02,Sandnes Stadion,"Sandnes, UM 2016","2016-09-02|Sandnes Stadion|Sandnes, UM 2016",True,
21371,400 meter,True,2016,18,"49,86",,5,FIK Orion,2016-08-13,Hafnarfjordur,"Hafnarfjordur/ISL, U20 Nordic Match","2016-08-13|Hafnarfjordur|Hafnarfjordur/ISL, U20 Nordic Match",True,
21371,400 meter,True,2016,18,"49,95",,2-h3,FIK Orion,2016-06-18,Stampesletta,"Lillehammer, Veidekkelekene","2016-06-18|Stampesletta|Lillehammer, Veidekkelekene",True,
21371,400 meter,True,2016,18,"50,37",,1-h2,FIK Orion,2016-06-12,Nadderud Stadion,"Nadderud, Oslo Sportslager Tyrvinglekene","2016-06-12|Nadderud Stadion|Nadderud, Oslo Sportslager Tyrvinglekene",True,
21371,400 meter,True,2016,18,"50,62",,4-h3,FIK Orion,2016-07-09,Sportsplassen Bækkelaget,"Bækkelaget, Østlandsmesterskapet 2016","2016-07-09|Sportsplassen Bækkelaget|Bækkelaget, Østlandsmesterskapet 2016",True,
21371,Lengde,True,2015,17,"5,762FIK Orion22.09.15Brandbu, KM Videregående Hedmark/OpplandManglende informasjon om vind",,2,FIK Orion,2015-09-22,Brandbu Stadion,"Brandbu, KM Videregående Hedmark/Oppland","2015-09-22|Brandbu Stadion|Brandbu, KM Videregående Hedmark/Oppland",False,Manglende informasjon om vind
21371,60 meter,False,2017,19,"7,31",,5-fi-A,FIK Orion,2017-01-21,Stangehallen,"Stange, KM Hedmark og Oppland/Indoor games 12-14","2017-01-21|Stangehallen|Stange, KM Hedmark og Oppland/Indoor games 12-14",True,
21371,60 meter,False,2017,19,"7,35",,1,FIK Orion,2017-01-21,Stangehallen,"Stange, KM Hedmark og Oppland/Indoor games 12-14","2017-01-21|Stangehallen|Stange, KM Hedmark og Oppland/Indoor games 12-14",True,
21371,60 meter,False,2016,18,"7,32",,1-fi,FIK Orion,2016-03-12,Stangehallen,"Stange, Bamselekene 2016","2016-03-12|Stangehallen|Stange, Bamselekene 2016",True,
21371,60 meter,False,2016,18,"7,33",,1-h1,FIK Orion,2016-03-12,Stangehallen,"Stange, Bamselekene 2016","2016-03-12|Stangehallen|Stange, Bamselekene 2016",True,
21371,60 meter,False,2016,18,"7,39",,1,FIK Orion,2016-01-16,Stangehallen,"Stange, KM Hedmark og Oppland","2016-01-16|Stangehallen|Stange, KM Hedmark og Oppland",True,
21371,60 meter,False,2016,18,"7,40",,6-fi-A,FIK Orion,2016-01-16,Stangehallen,"Stange, KM Hedmark og Oppland","2016-01-16|Stangehallen|Stange, KM Hedmark og Oppland",True,
21371,60 meter,False,2015,17,"7,43",,1-h2,FIK Orion,2015-10-30,Stangehallen,"Stange, U-cup del 3","2015-10-30|Stangehallen|Stange, U-cup del 3",True,
21371,60 meter,False,2015,17,"7,56",,5-fi-B,FIK Orion,2015-01-17,Stangehallen,"Stange, KM Hedmark og Oppland 2015","2015-01-17|Stangehallen|Stange, KM Hedmark og Oppland 2015",True,
21371,60 meter,False,2015,17,"7,56",,1,FIK Orion,2015-01-17,Stangehallen,"Stange, KM Hedmark og Oppland 2015","2015-01-17|Stangehallen|Stange, KM Hedmark og Oppland 2015",True,
21371,60 meter,False,2015,17,"7,57",,1-fi,FIK Orion,2015-03-21,Stangehallen,"Stange, Bamselekene 2015","2015-03-21|Stangehallen|Stange, Bamselekene 2015",True,
21371,60 meter,False,2015,17,"7,63",,1-h2,FIK Orion,2015-03-21,Stangehallen,"Stange, Bamselekene 2015","2015-03-21|Stangehallen|Stange, Bamselekene 2015",True,
21371,60 meter,False,2014,16,"7,55",,1-fi,FIK Orion,2014-03-22,Stangehallen,"Stange, Bamselekene 2014","2014-03-22|Stangehallen|Stange, Bamselekene 2014",True,
21371,60 meter,False,2014,16,"7,69",,2-h1,FIK Orion,2014-03-22,Stangehallen,"Stange, Bamselekene 2014","2014-03-22|Stangehallen|Stange, Bamselekene 2014",True,
21371,60 meter,False,2014,16,"7,76",,2,FIK Orion,2014-10-25,Stangehallen,"Stange, U-cup del 3","2014-10-25|Stangehallen|Stange, U-cup del 3",True,
21371,200 meter,False,2017,19,"22,89",,1,FIK Orion,2017-03-19,Stangehallen,"Stange, Bamselekene 2017","2017-03-19|Stangehallen|Stange, Bamselekene 2017",True,
21371,200 meter,False,2017,19,"22,93",,1-h3,FIK Orion,2017-02-12,Bærum Idrettspark,"Bærum, Thon Hotels Tyrvinglekene","2017-02-12|Bærum Idrettspark|Bærum, Thon Hotels Tyrvinglekene",True,
21371,200 meter,False,2017,19,"23,01",,1-h2,FIK Orion,2017-01-22,Stangehallen,"Stange, KM Hedmark og Oppland/Indoor games 12-14","2017-01-22|Stangehallen|Stange, KM Hedmark og Oppland/Indoor games 12-14",True,
21371,200 meter,False,2015,17,"23,45",,1-h2,FIK Orion,2015-10-30,Stangehallen,"Stange, U-cup del 3","2015-10-30|Stangehallen|Stange, U-cup del 3",True,
21371,200 meter,False,2015,17,"23,92",,1-h1,FIK Orion,2015-03-22,Stangehallen,"Stange, Bamselekene 2015","2015-03-22|Stangehallen|Stange, Bamselekene 2015",True,
21371,200 meter,False,2015,17,"24,46",,1-h2,FIK Orion,2015-01-18,Stangehallen,"Stange, KM Hedmark og Oppland 2015","2015-01-18|Stangehallen|Stange, KM Hedmark og Oppland 2015",True,
21371,200 meter,False,2014,16,"24,51",,2,FIK Orion,2014-10-25,Stangehallen,"Stange, U-cup del 3","2014-10-25|Stangehallen|Stange, U-cup del 3",True,
21371,200 meter,False,2014,16,"24,80",,3-h3,FIK Orion,2014-03-23,Stangehallen,"Stange, Bamselekene 2014","2014-03-23|Stangehallen|Stange, Bamselekene 2014",True,
21371,200 meter,False,2014,16,"25,57",,1,FIK Orion,2014-02-22,Stangehallen,"Stange, Treningsstevne","2014-02-22|Stangehallen|Stange, Treningsstevne",True,
21371,400 meter,False,2016,18,"52,76",,2,FIK Orion,2016-01-16,Stangehallen,"Stange, KM Hedmark og Oppland","2016-01-16|Stangehallen|Stange, KM Hedmark og Oppland",True,
13285,60 meter,True,2020,24,"6,89","+0,7",1,FIK Orion,2020-09-10,Hamar Idrettspark,"Hamar, Treningsstevne","2020-09-10|Hamar Idrettspark|Hamar, Treningsstevne",True,
13285,60 meter,True,2014,18,"7,20","+0,2",2,FIK Orion,2014-05-06,Stampesletta,"Lillehammer, Birkebeineren Hotell-stevnet","2014-05-06|Stampesletta|Lillehammer, Birkebeineren Hotell-stevnet",True,
13285,60 meter,True,2013,17,"7,08","+0,2",1,FIK Orion,2013-08-21,Romedal Stadion,"Stange, Regionmesterskap og regionleker","2013-08-21|Romedal Stadion|Stange, Regionmesterskap og regionleker",True,
13285,100 meter,True,2021,25,"10,35","+1,3",1,FIK Orion,2021-08-31,Stampesletta,"Lillehammer, GD-stevnet","2021-08-31|Stampesletta|Lillehammer, GD-stevnet",True,
13285,100 meter,True,2021,25,"10,40","+1,5",1-h5,FIK Orion,2021-06-26,Stampesletta,"Lillehammer, Midtsommer-stevnet","2021-06-26|Stampesletta|Lillehammer, Midtsommer-stevnet",True,
13285,100 meter,True,2021,25,"10,41","+1,4",1-h2,FIK Orion,2021-07-14,Joensuun Keskuskenttä,"Joensuu/FIN, Motonet GP","2021-07-14|Joensuun Keskuskenttä|Joensuu/FIN, Motonet GP",True,
13285,100 meter,True,2021,25,"10,43","+1,1",1-fi-A,FIK Orion,2021-08-14,Stovnerbanen,"Oslo/St, Groruddalslekene","2021-08-14|Stovnerbanen|Oslo/St, Groruddalslekene",True,
13285,100 meter,True,2021,25,"10,44","+0,9",2-fi-A,FIK Orion,2021-08-10,Stampesletta,"Lillehammer, Kynningsrud-stevnet","2021-08-10|Stampesletta|Lillehammer, Kynningsrud-stevnet",True,
13285,100 meter,True,2021,25,"10,47","+0,1",2-fi,FIK Orion,2021-09-10,Kristiansand Stadion,"Kristiansand, NM Kristiansand 2021","2021-09-10|Kristiansand Stadion|Kristiansand, NM Kristiansand 2021",True,
13285,100 meter,True,2021,25,"10,48","+1,1",1-h4,FIK Orion,2021-08-14,Stovnerbanen,"Oslo/St, Groruddalslekene","2021-08-14|Stovnerbanen|Oslo/St, Groruddalslekene",True,
13285,100 meter,True,2021,25,10.57,"+0,7",4-fi,FIK Orion,2021-07-14,Joensuun Keskuskenttä,"Joensuu/FIN, Motonet GP","2021-07-14|Joensuun Keskuskenttä|Joensuu/FIN, Motonet GP",True,
13285,100 meter,True,2021,25,"10,69","-0,3",1-sf3,FIK Orion,2021-09-10,Kristiansand Stadion,"Kristiansand, NM Kristiansand 2021","2021-09-10|Kristiansand Stadion|Kristiansand, NM Kristiansand 2021",True,
13285,100 meter,True,2021,25,"10,72","-0,6",4-fi-A,FIK Orion,2021-07-22,Giuseppe Olmo Stadium,"Celle Ligure/ITA, Meeting Arcobaleno Atleticaeuropa","2021-07-22|Giuseppe Olmo Stadium|Celle Ligure/ITA, Meeting Arcobaleno Atleticaeuropa",True,
13285,100 meter,True,2021,25,"10,87","-0,1",1-h2,FIK Orion,2021-09-10,Kristiansand Stadion,"Kristiansand, NM Kristiansand 2021","2021-09-10|Kristiansand Stadion|Kristiansand, NM Kristiansand 2021",True,
13285,100 meter,True,2019,23,"10,34","+1,1",2-fi-A,FIK Orion,2019-06-06,Sparbanken Arena,"Skara/SWE, Skara Racet","2019-06-06|Sparbanken Arena|Skara/SWE, Skara Racet",True,
13285,100 meter,True,2019,23,"10,45","+1,1",1-sf2,FIK Orion,2019-08-02,Hamar Idrettspark,"Hamar, NM Hamar 2019","2019-08-02|Hamar Idrettspark|Hamar, NM Hamar 2019",True,
13285,100 meter,True,2019,23,"10,59","+1,9",7-fi-A,FIK Orion,2019-07-24,Joensuun Keskuskenttä,"Joensuu/FIN, Motonet Grand Prix","2019-07-24|Joensuun Keskuskenttä|Joensuu/FIN, Motonet Grand Prix",True,
13285,100 meter,True,2019,23,"10,60","+1,2",6-fi,FIK Orion,2019-07-17,Valio Areena,"Lapinlahti/FIN, Savo Games","2019-07-17|Valio Areena|Lapinlahti/FIN, Savo Games",True,
13285,100 meter,True,2019,23,"10,61","+0,5",1-h4,FIK Orion,2019-08-02,Hamar Idrettspark,"Hamar, NM Hamar 2019","2019-08-02|Hamar Idrettspark|Hamar, NM Hamar 2019",True,
13285,100 meter,True,2019,23,"10,63","+2,0",2-h1,FIK Orion,2019-07-17,Valio Areena,"Lapinlahti/FIN, Savo Games","2019-07-17|Valio Areena|Lapinlahti/FIN, Savo Games",True,
13285,100 meter,True,2019,23,"10,75","-1,6",2-fi-A,FIK Orion,2019-05-22,Fana Stadion,"Fana, TMG 2019","2019-05-22|Fana Stadion|Fana, TMG 2019",True,
13285,100 meter,True,2018,22,"10,22","+0,9",1-fi-A,FIK Orion,2018-07-05,Bislett Stadion,"Oslo/Bi, Boysen Memorial","2018-07-05|Bislett Stadion|Oslo/Bi, Boysen Memorial",True,
13285,100 meter,True,2018,22,"10,32","+0,4",1,FIK Orion,2018-06-19,Oulu Raatin Stadion,"Oulu/FIN, Valkean kaupungin kisat","2018-06-19|Oulu Raatin Stadion|Oulu/FIN, Valkean kaupungin kisat",True,
13285,100 meter,True,2018,22,"10,37","-0,3",1-h4,FIK Orion,2018-08-06,Olympiastadion Berlin,"Berlin/GER, European Athletics Championships 2018","2018-08-06|Olympiastadion Berlin|Berlin/GER, European Athletics Championships 2018",True,
13285,100 meter,True,2018,22,"10,37","+1,0",2-fi-A,FIK Orion,2018-08-22,Fana Stadion,"Fana, Trond Mohn Games 2018","2018-08-22|Fana Stadion|Fana, Trond Mohn Games 2018",True,
13285,100 meter,True,2018,22,"10,39","+0,7",1-fi,FIK Orion,2018-07-18,Bislett Stadion,"Oslo/Bi, Oslo Sommerstevnet","2018-07-18|Bislett Stadion|Oslo/Bi, Oslo Sommerstevnet",True,
13285,100 meter,True,2018,22,"10,41","+1,9",2-h4,FIK Orion,2018-07-05,Bislett Stadion,"Oslo/Bi, Boysen Memorial","2018-07-05|Bislett Stadion|Oslo/Bi, Boysen Memorial",True,
13285,100 meter,True,2018,22,"10,43","-0,4",1-fi,FIK Orion,2018-05-26,Romerike Friidrettstadion,"Lillestrøm, Romerikslekene","2018-05-26|Romerike Friidrettstadion|Lillestrøm, Romerikslekene",True,
13285,100 meter,True,2018,22,"10,45","+0,2",7-sf3,FIK Orion,2018-08-07,Olympiastadion Berlin,"Berlin/GER, European Athletics Championships 2018","2018-08-07|Olympiastadion Berlin|Berlin/GER, European Athletics Championships 2018",True,
13285,100 meter,True,2018,22,"10,45","-0,3",1-fi,FIK Orion,2018-08-24,Bislett Stadion,"Oslo/Bi, Junior NM","2018-08-24|Bislett Stadion|Oslo/Bi, Junior NM",True,
13285,100 meter,True,2018,22,"10,46","+0,8",4-fi-A,FIK Orion,2018-06-28,Sollentunavallen,"Sollentuna/SWE, Folksam GP 2018","2018-06-28|Sollentunavallen|Sollentuna/SWE, Folksam GP 2018",True,
13285,100 meter,True,2018,22,"10,49","-1,0",4-fi,FIK Orion,2018-06-26,Østerbro Stadion,"København/DEN, Copenhagen Athletics Games","2018-06-26|Østerbro Stadion|København/DEN, Copenhagen Athletics Games",True,
13285,100 meter,True,2018,22,"10,51","-1,0",1-h1,FIK Orion,2018-05-26,Romerike Friidrettstadion,"Lillestrøm, Romerikslekene","2018-05-26|Romerike Friidrettstadion|Lillestrøm, Romerikslekene",True,
13285,100 meter,True,2018,22,"10,62","+0,5",1-h1,FIK Orion,2018-08-22,Fana Stadion,"Fana, Trond Mohn Games 2018","2018-08-22|Fana Stadion|Fana, Trond Mohn Games 2018",True,
13285,100 meter,True,2018,22,"10,63","+0,0",1-h4,FIK Orion,2018-07-18,Bislett Stadion,"Oslo/Bi, Oslo Sommerstevnet","2018-07-18|Bislett Stadion|Oslo/Bi, Oslo Sommerstevnet",True,
13285,100 meter,True,2018,22,"10,68","-0,2",1-h3,FIK Orion,2018-08-17,Byrkjelo Stadion,"Byrkjelo, NM 2018","2018-08-17|Byrkjelo Stadion|Byrkjelo, NM 2018",True,
13285,100 meter,True,2018,22,"10,70","-2,6",1-fi,FIK Orion,2018-08-17,Byrkjelo Stadion,"Byrkjelo, NM 2018","2018-08-17|Byrkjelo Stadion|Byrkjelo, NM 2018",True,
13285,100 meter,True,2017,21,"10,26","+0,8",1-sf2,FIK Orion,2017-07-13,Zdzisław Krzyszkowiak Stadium,"Bydgoszcz/POL, European Athletics U23 Championships","2017-07-13|Zdzisław Krzyszkowiak Stadium|Bydgoszcz/POL, European Athletics U23 Championships",True,
13285,100 meter,True,2017,21,"10,26","+0,6",1,FIK Orion,2017-08-16,Hamar Idrettspark,"Hamar, Norsk Tipping Norwegian Grand Prix III","2017-08-16|Hamar Idrettspark|Hamar, Norsk Tipping Norwegian Grand Prix III",True,
13285,100 meter,True,2017,21,"10,29","+1,0",1-h4,FIK Orion,2017-06-17,Nadderud Stadion,"Nadderud, Norwegian Grand Prix Nadderud","2017-06-17|Nadderud Stadion|Nadderud, Norwegian Grand Prix Nadderud",True,
13285,100 meter,True,2017,21,"10,29","+0,0",3-fi,FIK Orion,2017-07-14,Zdzisław Krzyszkowiak Stadium,"Bydgoszcz/POL, European Athletics U23 Championships","2017-07-14|Zdzisław Krzyszkowiak Stadium|Bydgoszcz/POL, European Athletics U23 Championships",True,
13285,100 meter,True,2017,21,"10,30","+0,2",2-fi,FIK Orion,2017-06-20,Østerbro Stadion,"København/DEN, Copenhagen Athletics Games","2017-06-20|Østerbro Stadion|København/DEN, Copenhagen Athletics Games",True,
13285,100 meter,True,2017,21,"10,33","-1,7",1-fi,FIK Orion,2017-08-25,Sandnes Stadion,"Sandnes, NM 2017","2017-08-25|Sandnes Stadion|Sandnes, NM 2017",True,
13285,100 meter,True,2017,21,"10,35","-1,3",1-fi,FIK Orion,2017-06-24,Vaasa,"Vaasa/FIN, European Athletics Team Championships 1st League","2017-06-24|Vaasa|Vaasa/FIN, European Athletics Team Championships 1st League",True,
