athlete_id,event,is_outdoor,year,age,result,wind,placement,club,date,venue,competition,competition_key,is_approved,rejection_reason
26351,60 meter,True,2014,14,"9,79","-1,4",2,Austrheim IL,2014-04-24,Knarvik Stadion,"Knarvik, Seriestevne","2014-04-24|Knarvik Stadion|Knarvik, Seriestevne",True,
26351,800 meter,True,2014,14,"2,44,52",,1,Austrheim IL,2014-04-24,Knarvik Stadion,"Knarvik, Seriestevne","2014-04-24|Knarvik Stadion|Knarvik, Seriestevne",True,
26351,3000 meter,True,2014,14,"12,39,97",,1,Austrheim IL,2014-08-21,Austrheim Idrettspark,"Austrheim, Klubbmesterskap","2014-08-21|Austrheim Idrettspark|Austrheim, Klubbmesterskap",True,
58468,5000 meter,True,2024,42,"21,47,88",,12-h1,Grødem Runners,2024-06-06,Stavanger Stadion,"Stavanger, Løplabbet 5000m Challange","2024-06-06|Stavanger Stadion|Stavanger, Løplabbet 5000m Challange",True,
58468,5000 meter,True,2021,39,"23,03,89mx",,4,GTI,2021-06-02,Stavanger Stadion,"Stavanger, Skjalgstevne 2","2021-06-02|Stavanger Stadion|Stavanger, Skjalgstevne 2",True,
58468,5000 meter,True,2023,41,"21,57,42mx",,1-h1,GTI,2023-08-17,Stavanger Stadion,"Stavanger, Løplabbet 5000m Challenge","2023-08-17|Stavanger Stadion|Stavanger, Løplabbet 5000m Challenge",False,Ingen kontroll av sko
58468,10000 meter,True,2019,37,"46,57,55",,1,GTI,2019-06-18,Stavanger Stadion,"Stavanger, Treningsstevne","2019-06-18|Stavanger Stadion|Stavanger, Treningsstevne",True,
58468,Halvmaraton,True,2024,42,"1,41,50",,3,Grødem Runners,2024-02-17,Bryne,"Bryne, Robust-løpet 2024","2024-02-17|Bryne|Bryne, Robust-løpet 2024",True,
58468,Halvmaraton,True,2024,42,"1,59,05",,13,GTI,2024-01-13,Sola,"Sola, HOKA Solastranden Halvmaraton 2024","2024-01-13|Sola|Sola, HOKA Solastranden Halvmaraton 2024",True,
58468,Halvmaraton,True,2022,40,"1,41,00",,3,GTI,2022-03-19,Sola,"Sola, Hoka Solastranden Halvmaraton 2022","2022-03-19|Sola|Sola, Hoka Solastranden Halvmaraton 2022",True,
58468,Halvmaraton,True,2022,40,"1,44,19",,1,GTI,2022-05-06,Undheim,"Undheim, Undheim halvmaraton og 10 km 2022","2022-05-06|Undheim|Undheim, Undheim halvmaraton og 10 km 2022",True,
58468,Halvmaraton,True,2022,40,"1,49,03",,2,GTI,2022-04-05,Hålandsvannet,"Stavanger, Hålandsvannet Halvmaraton 2022","2022-04-05|Hålandsvannet|Stavanger, Hålandsvannet Halvmaraton 2022",True,
10017365,10 km,True,2024,27,"1,01,04",,79,ukjent,2024-01-13,Sola,"Sola, HOKA Solastranden Halvmaraton 2024","2024-01-13|Sola|Sola, HOKA Solastranden Halvmaraton 2024",False,Ikke medlem av NFIF
24967,60 meter,True,2016,11,"10,72","+1,1",8,Moss IL,2016-06-26,Melløs Stadion,"Moss, Mosselekene 2016","2016-06-26|Melløs Stadion|Moss, Mosselekene 2016",True,
24967,600 meter,True,2016,11,"2,21,83",,6,Moss IL,2016-06-26,Melløs Stadion,"Moss, Mosselekene 2016","2016-06-26|Melløs Stadion|Moss, Mosselekene 2016",True,
24967,"Lengde (Sone 0,5m)",True,2016,11,"2,69","+1,6",(-),Moss IL,2016-06-26,Melløs Stadion,"Moss, Mosselekene 2016","2016-06-26|Melløs Stadion|Moss, Mosselekene 2016",True,
24967,"Lengde (Sone 0,5m)",True,2016,11,"2,72","+2,3",7,Moss IL,2016-06-26,Melløs Stadion,"Moss, Mosselekene 2016","2016-06-26|Melløs Stadion|Moss, Mosselekene 2016",False,For mye vind/Assisting wind
24967,Liten Ball 150gram,True,2016,11,"20,06",,3,Moss IL,2016-06-26,Melløs Stadion,"Moss, Mosselekene 2016","2016-06-26|Melløs Stadion|Moss, Mosselekene 2016",True,
741968,60 meter,True,2022,11,"12,35","-1,6",3,Kristiansands IF Friidrett,2022-05-28,Kristiansand Stadion,"Kristiansand, Skillingslekene","2022-05-28|Kristiansand Stadion|Kristiansand, Skillingslekene",True,
741968,"60 meter hekk (68,0cm)",True,2022,11,"17,15","-0,1",3,Kristiansands IF Friidrett,2022-05-28,Kristiansand Stadion,"Kristiansand, Skillingslekene","2022-05-28|Kristiansand Stadion|Kristiansand, Skillingslekene",True,
741968,"Lengde (Sone 0,5m)",True,2022,11,"2,452Kristiansands IF Friidrett28.05.22Kristiansand, SkillingslekeneManglende informasjon om vind",,2,Kristiansands IF Friidrett,2022-05-28,Kristiansand Stadion,"Kristiansand, Skillingslekene","2022-05-28|Kristiansand Stadion|Kristiansand, Skillingslekene",False,Manglende informasjon om vind
741968,"Kule 2,0kg",True,2022,11,"4,22",,4,Kristiansands IF Friidrett,2022-05-28,Kristiansand Stadion,"Kristiansand, Skillingslekene","2022-05-28|Kristiansand Stadion|Kristiansand, Skillingslekene",True,
60133,200 meter,True,2019,14,"28,97","+2,4",3-h2,Norna-Salhus IL,2019-09-15,Leikvang Stadion,"Leikvang, Bergenslekene 2019","2019-09-15|Leikvang Stadion|Leikvang, Bergenslekene 2019",False,For mye vind/Assisting wind
60133,60 meter,False,2020,15,"8,64",,4-h3,Norna-Salhus IL,2020-01-19,Leikvang Friidrettshall,"Leikvang, Nornalekene 2020","2020-01-19|Leikvang Friidrettshall|Leikvang, Nornalekene 2020",True,
60133,60 meter,False,2020,15,"8,68",,4-h1,Norna-Salhus IL,2020-02-15,Leikvang Friidrettshall,"Leikvang, Pingvinlekene 2020","2020-02-15|Leikvang Friidrettshall|Leikvang, Pingvinlekene 2020",True,
60133,200 meter,False,2020,15,"28,09",,3-h1,Norna-Salhus IL,2020-02-14,Leikvang Friidrettshall,"Leikvang, Pingvinlekene 2020","2020-02-14|Leikvang Friidrettshall|Leikvang, Pingvinlekene 2020",True,
60133,200 meter,False,2020,15,"30,56",,4-h5,Norna-Salhus IL,2020-01-18,Leikvang Friidrettshall,"Leikvang, Nornalekene 2020","2020-01-18|Leikvang Friidrettshall|Leikvang, Nornalekene 2020",True,
10017849,Halvmaraton,True,2024,37,"1,32,10",,65,Robust Trening og Fysioterapi,2024-01-13,Sola,"Sola, HOKA Solastranden Halvmaraton 2024","2024-01-13|Sola|Sola, HOKA Solastranden Halvmaraton 2024",False,Ikke medlem av NFIF
34005,60 meter,True,2015,12,"10,46","+1,1",4-h4,Holen Skole,2015-05-20,Nygårdsmyren,"Bergen/La, Seriestevne/Skolestevne","2015-05-20|Nygårdsmyren|Bergen/La, Seriestevne/Skolestevne",True,
34005,600 meter,True,2015,12,"2,39,29",,7,Holen Skole,2015-05-20,Nygårdsmyren,"Bergen/La, Seriestevne/Skolestevne","2015-05-20|Nygårdsmyren|Bergen/La, Seriestevne/Skolestevne",True,
34005,"Lengde (Sone 0,5m)",True,2015,12,"2,77(ok)",,9,Holen Skole,2015-05-20,Nygårdsmyren,"Bergen/La, Seriestevne/Skolestevne","2015-05-20|Nygårdsmyren|Bergen/La, Seriestevne/Skolestevne",True,
19141,60 meter,True,2013,13,"10,24","+1,3",2-h5,Laksevåg TIL,2013-10-02,Nygårdsmyren,"Bergen/La, Seriestevne","2013-10-02|Nygårdsmyren|Bergen/La, Seriestevne",True,
19141,60 meter,True,2013,13,"10,42","+0,3",3-h4,Laksevåg TIL,2013-09-30,Nygårdsmyren,"Bergen/La, Seriestevne","2013-09-30|Nygårdsmyren|Bergen/La, Seriestevne",True,
19141,"60 meter hekk (76,2cm)",True,2013,13,"16,32","+0,0",1,Laksevåg TIL,2013-09-30,Nygårdsmyren,"Bergen/La, Seriestevne","2013-09-30|Nygårdsmyren|Bergen/La, Seriestevne",True,
19141,Høyde,True,2013,13,"1,00",,1,Laksevåg TIL,2013-10-02,Nygårdsmyren,"Bergen/La, Seriestevne","2013-10-02|Nygårdsmyren|Bergen/La, Seriestevne",True,
19141,"Kule 3,0kg",True,2013,13,"3,12",,2,Laksevåg TIL,2013-10-02,Nygårdsmyren,"Bergen/La, Seriestevne","2013-10-02|Nygårdsmyren|Bergen/La, Seriestevne",True,
19142,60 meter,True,2013,13,"10,35","+1,3",3-h5,Laksevåg TIL,2013-10-02,Nygårdsmyren,"Bergen/La, Seriestevne","2013-10-02|Nygårdsmyren|Bergen/La, Seriestevne",True,
19142,60 meter,True,2013,13,"10,55","+0,3",4-h4,Laksevåg TIL,2013-09-30,Nygårdsmyren,"Bergen/La, Seriestevne","2013-09-30|Nygårdsmyren|Bergen/La, Seriestevne",True,
19142,"60 meter hekk (76,2cm)",True,2013,13,"18,57","+0,0",2,Laksevåg TIL,2013-09-30,Nygårdsmyren,"Bergen/La, Seriestevne","2013-09-30|Nygårdsmyren|Bergen/La, Seriestevne",True,
19142,Høyde,True,2013,13,"0,95",,2,Laksevåg TIL,2013-10-02,Nygårdsmyren,"Bergen/La, Seriestevne","2013-10-02|Nygårdsmyren|Bergen/La, Seriestevne",True,
19142,"Kule 3,0kg",True,2013,13,"3,79",,1,Laksevåg TIL,2013-10-02,Nygårdsmyren,"Bergen/La, Seriestevne","2013-10-02|Nygårdsmyren|Bergen/La, Seriestevne",True,
4574,100 meter,True,2012,80,"23,0","+0,1",1,Flekkefjord IF,2012-06-17,Vågsbygd Idrettsplass,"Vågsbygd, Sørlandsmesterskap for veteraner del 1","2012-06-17|Vågsbygd Idrettsplass|Vågsbygd, Sørlandsmesterskap for veteraner del 1",True,
4574,200 meter,True,2012,80,"51,17","-0,4",1,Flekkefjord IF,2012-09-22,Søgne Stadion,"Søgne, Kretsmesterskap veteraner","2012-09-22|Søgne Stadion|Søgne, Kretsmesterskap veteraner",True,
4574,Stav,True,1954,22,"3,60",,6,Torodd IF,1954-08-14,,Sarpsborg,,True,
4574,60 meter,False,2012,80,"13,2",,1,Flekkefjord IF,2012-03-04,Fibo-Trespohallen,"Lyngdal, Sør-norsk mesterskap for veteraner","2012-03-04|Fibo-Trespohallen|Lyngdal, Sør-norsk mesterskap for veteraner",True,
53733,60 meter,True,2020,11,"9,9","+1,7",4,Norna-Salhus IL,2020-06-17,Leikvang Stadion,"Leikvang, Norna young 5","2020-06-17|Leikvang Stadion|Leikvang, Norna young 5",True,
53733,60 meter,False,2020,11,"10,23",,4-h1,Norna-Salhus IL,2020-02-15,Leikvang Friidrettshall,"Leikvang, Pingvinlekene 2020","2020-02-15|Leikvang Friidrettshall|Leikvang, Pingvinlekene 2020",True,
53733,60 meter,False,2020,11,"10,56",,6-h1,Norna-Salhus IL,2020-01-19,Leikvang Friidrettshall,"Leikvang, Nornalekene 2020","2020-01-19|Leikvang Friidrettshall|Leikvang, Nornalekene 2020",True,
53733,"60 meter hekk (68,0cm)",False,2020,11,"13,38",,4-h3,Norna-Salhus IL,2020-02-16,Leikvang Friidrettshall,"Leikvang, Pingvinlekene 2020","2020-02-16|Leikvang Friidrettshall|Leikvang, Pingvinlekene 2020",True,
53733,"60 meter hekk (68,0cm)",False,2020,11,"14,69",,6,Norna-Salhus IL,2020-01-18,Leikvang Friidrettshall,"Leikvang, Nornalekene 2020","2020-01-18|Leikvang Friidrettshall|Leikvang, Nornalekene 2020",True,
53733,Høyde,False,2020,11,"1,14",,6,Norna-Salhus IL,2020-01-18,Leikvang Friidrettshall,"Leikvang, Nornalekene 2020","2020-01-18|Leikvang Friidrettshall|Leikvang, Nornalekene 2020",True,
53733,Høyde,False,2020,11,"1,05",,5,Norna-Salhus IL,2020-02-06,Leikvang Friidrettshall,"Leikvang, Kengurukarusell 2","2020-02-06|Leikvang Friidrettshall|Leikvang, Kengurukarusell 2",True,
53733,Høyde,False,2020,11,"1,00",,9,Norna-Salhus IL,2020-02-15,Leikvang Friidrettshall,"Leikvang, Pingvinlekene 2020","2020-02-15|Leikvang Friidrettshall|Leikvang, Pingvinlekene 2020",True,
53733,"Lengde (Sone 0,5m)",False,2020,11,"3,16",,7,Norna-Salhus IL,2020-02-06,Leikvang Friidrettshall,"Leikvang, Kengurukarusell 2","2020-02-06|Leikvang Friidrettshall|Leikvang, Kengurukarusell 2",True,
53733,"Lengde (Sone 0,5m)",False,2020,11,"2,97",,15,Norna-Salhus IL,2020-01-19,Leikvang Friidrettshall,"Leikvang, Nornalekene 2020","2020-01-19|Leikvang Friidrettshall|Leikvang, Nornalekene 2020",True,
53733,"Lengde (Sone 0,5m)",False,2020,11,"2,86",,30,Norna-Salhus IL,2020-02-16,Leikvang Friidrettshall,"Leikvang, Pingvinlekene 2020","2020-02-16|Leikvang Friidrettshall|Leikvang, Pingvinlekene 2020",True,
53733,"Kule 2,0kg",False,2020,11,"5,62",,6,Norna-Salhus IL,2020-02-06,Leikvang Friidrettshall,"Leikvang, Kengurukarusell 2","2020-02-06|Leikvang Friidrettshall|Leikvang, Kengurukarusell 2",True,
53733,"Kule 2,0kg",False,2020,11,"5,17",,15,Norna-Salhus IL,2020-02-16,Leikvang Friidrettshall,"Leikvang, Pingvinlekene 2020","2020-02-16|Leikvang Friidrettshall|Leikvang, Pingvinlekene 2020",True,
55533,3000 meter,True,1969,28,"8,35,4",,4,Ringerike Friidrettsklubb,1969-08-09,,Tønsberg,,True,
55533,5000 meter,True,1969,28,"15,01,2",,10,Ringerike Friidrettsklubb,1969-08-29,,Nadderud,,True,
55533,10000 meter,True,1968,27,"30,57,4",,2,Ringerike Friidrettsklubb,1968-10-09,,Hønefoss,,True,
62306,60 meter,False,2020,13,"8,68",,6-h2,Norna-Salhus IL,2020-02-15,Leikvang Friidrettshall,"Leikvang, Pingvinlekene 2020","2020-02-15|Leikvang Friidrettshall|Leikvang, Pingvinlekene 2020",True,
62306,60 meter,False,2020,13,"8,71",,2-h2,Norna-Salhus IL,2020-01-19,Leikvang Friidrettshall,"Leikvang, Nornalekene 2020","2020-01-19|Leikvang Friidrettshall|Leikvang, Nornalekene 2020",True,
62306,200 meter,False,2020,13,"28,00",,1-h3,Norna-Salhus IL,2020-02-15,Leikvang Friidrettshall,"Leikvang, Pingvinlekene 2020","2020-02-15|Leikvang Friidrettshall|Leikvang, Pingvinlekene 2020",True,
62306,200 meter,False,2020,13,"29,09",,2-h3,Norna-Salhus IL,2020-01-18,Leikvang Friidrettshall,"Leikvang, Nornalekene 2020","2020-01-18|Leikvang Friidrettshall|Leikvang, Nornalekene 2020",True,
10018115,Halvmaraton,True,2024,18,"1,38,20",,6,ukjent,2024-01-13,Sola,"Sola, HOKA Solastranden Halvmaraton 2024","2024-01-13|Sola|Sola, HOKA Solastranden Halvmaraton 2024",False,Ikke medlem av NFIF
10017760,Halvmaraton,True,2024,30,"2,16,30",,60,ukjent,2024-01-13,Sola,"Sola, HOKA Solastranden Halvmaraton 2024","2024-01-13|Sola|Sola, HOKA Solastranden Halvmaraton 2024",False,Ikke medlem av NFIF
22289,60 meter,True,2015,11,"10,66","+0,5",7-h2,Austevoll IK Friidrett,2015-05-30,Fana Stadion,"Fana, Framolekene 2015","2015-05-30|Fana Stadion|Fana, Framolekene 2015",True,
22289,80 meter,True,2015,11,"13,92","-1,2",5-h2,Austevoll IK Friidrett,2015-05-10,Fana Stadion,"Fana, Karabinlekene 2015","2015-05-10|Fana Stadion|Fana, Karabinlekene 2015",True,
22289,200 meter,True,2015,11,"38,18","-2,8",7-h2,Austevoll IK Friidrett,2015-05-10,Fana Stadion,"Fana, Karabinlekene 2015","2015-05-10|Fana Stadion|Fana, Karabinlekene 2015",True,
22289,"Lengde (Sone 0,5m)",True,2015,11,"3,11","+0,9",17,Austevoll IK Friidrett,2015-05-30,Fana Stadion,"Fana, Framolekene 2015","2015-05-30|Fana Stadion|Fana, Framolekene 2015",True,
22289,"Kule 2,0kg",True,2015,11,"6,27",,8,Austevoll IK Friidrett,2015-05-10,Fana Stadion,"Fana, Karabinlekene 2015","2015-05-10|Fana Stadion|Fana, Karabinlekene 2015",True,
51266,60 meter,True,2018,14,"8,763-h3Mølladammen Skole18.09.18Nadderud, Skolemesterskap ungdomsskoler BærumManglende informasjon om vind",,3-h3,Mølladammen Skole,2018-09-18,Nadderud Stadion,"Nadderud, Skolemesterskap ungdomsskoler Bærum","2018-09-18|Nadderud Stadion|Nadderud, Skolemesterskap ungdomsskoler Bærum",False,Manglende informasjon om vind
51266,Høyde,True,2019,15,"1,45",,7,IL Tyrving,2019-09-17,Nadderud Stadion,"Nadderud, Skolemesterskap Bærum","2019-09-17|Nadderud Stadion|Nadderud, Skolemesterskap Bærum",True,
51266,Lengde,True,2018,14,"5,09","+1,7",2,Mølladammen Skole,2018-09-18,Nadderud Stadion,"Nadderud, Skolemesterskap ungdomsskoler Bærum","2018-09-18|Nadderud Stadion|Nadderud, Skolemesterskap ungdomsskoler Bærum",True,
51266,Lengde,False,2019,15,"4,46",,8,IL Tyrving,2019-02-08,Bærum Idrettspark,"Bærum, Thon Hotels Tyrvinglekene","2019-02-08|Bærum Idrettspark|Bærum, Thon Hotels Tyrvinglekene",True,
13461,60 meter,True,2013,14,"10,73","+3,3",4,IL Tyrving,2013-08-27,Nadderud Stadion,"Nadderud, Lagserie/kretsstevne","2013-08-27|Nadderud Stadion|Nadderud, Lagserie/kretsstevne",False,For mye vind/Assisting wind
13461,200 meter,True,2013,14,"33,39","+0,7",5-h1,IL Tyrving,2013-06-14,Nadderud Stadion,"Nadderud, DNB Tyrvinglekene","2013-06-14|Nadderud Stadion|Nadderud, DNB Tyrvinglekene",True,
13461,Lengde,True,2013,14,"3,52","-1,6",34,IL Tyrving,2013-06-14,Nadderud Stadion,"Nadderud, DNB Tyrvinglekene","2013-06-14|Nadderud Stadion|Nadderud, DNB Tyrvinglekene",True,
13461,Lengde,True,2013,14,"3,30","+2,4",5,IL Tyrving,2013-08-27,Nadderud Stadion,"Nadderud, Lagserie/kretsstevne","2013-08-27|Nadderud Stadion|Nadderud, Lagserie/kretsstevne",False,For mye vind/Assisting wind
13461,60 meter,False,2013,14,"10,06",,4,IL Tyrving,2013-11-16,Bærum Idrettspark,"Bærum, Nasjonalt Stevne","2013-11-16|Bærum Idrettspark|Bærum, Nasjonalt Stevne",True,
13461,Lengde,False,2013,14,"3,32",,5,IL Tyrving,2013-11-16,Bærum Idrettspark,"Bærum, Nasjonalt Stevne","2013-11-16|Bærum Idrettspark|Bærum, Nasjonalt Stevne",True,
13461,Lengde uten tilløp,False,2012,13,"1,69",,9,IL Tyrving,2012-11-27,Gjønneshallen,"Haslum, Hoppstevne","2012-11-27|Gjønneshallen|Haslum, Hoppstevne",True,
45753,60 meter,True,2017,14,"8,38","-0,9",2-h1,Vøyenenga Skole,2017-09-14,Nadderud Stadion,"Nadderud, Skolemesterskap ungdomsskolene i Bærum","2017-09-14|Nadderud Stadion|Nadderud, Skolemesterskap ungdomsskolene i Bærum",True,
45753,60 meter,True,2017,14,"8,52","-1,7",5-fi,Vøyenenga Skole,2017-09-14,Nadderud Stadion,"Nadderud, Skolemesterskap ungdomsskolene i Bærum","2017-09-14|Nadderud Stadion|Nadderud, Skolemesterskap ungdomsskolene i Bærum",True,
45753,60 meter,True,2018,15,"8,06","+3,5",5-fi,Vøyenenga Skole,2018-09-18,Nadderud Stadion,"Nadderud, Skolemesterskap ungdomsskoler Bærum","2018-09-18|Nadderud Stadion|Nadderud, Skolemesterskap ungdomsskoler Bærum",False,For mye vind/Assisting wind
45753,60 meter,True,2018,15,"8,092-h3Vøyenenga Skole18.09.18Nadderud, Skolemesterskap ungdomsskoler BærumManglende informasjon om vind",,2-h3,Vøyenenga Skole,2018-09-18,Nadderud Stadion,"Nadderud, Skolemesterskap ungdomsskoler Bærum","2018-09-18|Nadderud Stadion|Nadderud, Skolemesterskap ungdomsskoler Bærum",False,Manglende informasjon om vind
45753,Lengde,True,2017,14,"4,65","+0,8",3,Vøyenenga Skole,2017-09-14,Nadderud Stadion,"Nadderud, Skolemesterskap ungdomsskolene i Bærum","2017-09-14|Nadderud Stadion|Nadderud, Skolemesterskap ungdomsskolene i Bærum",True,
39262,Liten Ball 150gram,True,2016,15,"50,54",,4,Nordseter Skole,2016-04-29,Lambertseter Stadion,"Lambertseter, Friidrettsskolekampen 2016","2016-04-29|Lambertseter Stadion|Lambertseter, Friidrettsskolekampen 2016",True,
15557,60 meter,True,2013,13,"9,98","+4,7",4,Flekkefjord IF,2013-06-08,Lyngdal Stadion,"Lyngdal, KM for Vest-Agder 10/19 og Aust-Agder 15/19","2013-06-08|Lyngdal Stadion|Lyngdal, KM for Vest-Agder 10/19 og Aust-Agder 15/19",False,For mye vind/Assisting wind
15557,100 meter,True,2013,13,"16,51","+0,0",3,Flekkefjord IF,2013-05-04,Lyngdal Stadion,"Lyngdal, Lyngdalslekene","2013-05-04|Lyngdal Stadion|Lyngdal, Lyngdalslekene",True,
15557,"60 meter hekk (76,2cm)",True,2013,13,"13,89","+1,0",1,Flekkefjord IF,2013-05-04,Lyngdal Stadion,"Lyngdal, Lyngdalslekene","2013-05-04|Lyngdal Stadion|Lyngdal, Lyngdalslekene",True,
15557,"Lengde (Sone 0,5m)",True,2013,13,"3,62","-0,2",3,Flekkefjord IF,2013-06-08,Lyngdal Stadion,"Lyngdal, KM for Vest-Agder 10/19 og Aust-Agder 15/19","2013-06-08|Lyngdal Stadion|Lyngdal, KM for Vest-Agder 10/19 og Aust-Agder 15/19",True,
15557,60 meter,False,2013,13,"9,8",,4,Flekkefjord IF,2013-01-12,Fibo-Trespohallen,"Lyngdal, KM innendørs Aust- og Vest-Agder","2013-01-12|Fibo-Trespohallen|Lyngdal, KM innendørs Aust- og Vest-Agder",True,
15557,"Lengde (Sone 0,5m)",False,2013,13,"3,13",,2,Flekkefjord IF,2013-01-12,Fibo-Trespohallen,"Lyngdal, KM innendørs Aust- og Vest-Agder","2013-01-12|Fibo-Trespohallen|Lyngdal, KM innendørs Aust- og Vest-Agder",True,
41751,100 meter,True,2013,15,"12,60","+2,3",2,Flekkefjord IF,2013-06-08,Lyngdal Stadion,"Lyngdal, KM for Vest-Agder 10/19 og Aust-Agder 15/19","2013-06-08|Lyngdal Stadion|Lyngdal, KM for Vest-Agder 10/19 og Aust-Agder 15/19",False,For mye vind/Assisting wind
41751,Lengde,True,2013,15,"4,95","-0,1",3,Flekkefjord IF,2013-06-08,Lyngdal Stadion,"Lyngdal, KM for Vest-Agder 10/19 og Aust-Agder 15/19","2013-06-08|Lyngdal Stadion|Lyngdal, KM for Vest-Agder 10/19 og Aust-Agder 15/19",True,
6463,60 meter,True,2011,12,"9,8","-0,5",1-h2,Rustad IL,2011-05-18,Trasop Stadion,"Trasop, Treningsstevne","2011-05-18|Trasop Stadion|Trasop, Treningsstevne",True,
6463,60 meter,True,2011,12,"10,17","+0,6",6-h1,Bøler IF,2011-06-11,Bislett Stadion,"Oslo/Bi, Donald Duck Games 2011","2011-06-11|Bislett Stadion|Oslo/Bi, Donald Duck Games 2011",True,
6463,600 meter,True,2011,12,"2,07,65",,8-h1,Bøler IF,2011-06-10,Bislett Stadion,"Oslo/Bi, Donald Duck Games 2011","2011-06-10|Bislett Stadion|Oslo/Bi, Donald Duck Games 2011",True,
6463,600 meter,True,2011,12,"2,13,4",,4,Rustad IL,2011-05-18,Trasop Stadion,"Trasop, Treningsstevne","2011-05-18|Trasop Stadion|Trasop, Treningsstevne",True,
6463,"60 meter hekk (76,2cm)",True,2011,12,"13,42","+0,1",5-h1,Bøler IF,2011-06-10,Bislett Stadion,"Oslo/Bi, Donald Duck Games 2011","2011-06-10|Bislett Stadion|Oslo/Bi, Donald Duck Games 2011",True,
6463,Høyde,True,2011,12,"1,15",,7,Bøler IF,2011-06-11,Bislett Stadion,"Oslo/Bi, Donald Duck Games 2011","2011-06-11|Bislett Stadion|Oslo/Bi, Donald Duck Games 2011",True,
6463,"Lengde (Sone 0,5m)",True,2011,12,"3,48","-0,1",19,Bøler IF,2011-06-11,Bislett Stadion,"Oslo/Bi, Donald Duck Games 2011","2011-06-11|Bislett Stadion|Oslo/Bi, Donald Duck Games 2011",True,
6463,"Lengde (Sone 0,5m)",True,2011,12,"3,46","+1,6",1,Rustad IL,2011-05-18,Trasop Stadion,"Trasop, Treningsstevne","2011-05-18|Trasop Stadion|Trasop, Treningsstevne",True,
6463,"Kule 3,0kg",True,2011,12,"6,47",,9,Bøler IF,2011-06-10,Bislett Stadion,"Oslo/Bi, Donald Duck Games 2011","2011-06-10|Bislett Stadion|Oslo/Bi, Donald Duck Games 2011",True,
6463,"Kule 3,0kg",True,2011,12,"5,89",,1,Rustad IL,2011-05-18,Trasop Stadion,"Trasop, Treningsstevne","2011-05-18|Trasop Stadion|Trasop, Treningsstevne",True,
6463,Spyd 400gram,True,2011,12,"15,59",,21,Bøler IF,2011-06-11,Bislett Stadion,"Oslo/Bi, Donald Duck Games 2011","2011-06-11|Bislett Stadion|Oslo/Bi, Donald Duck Games 2011",True,
24137,60 meter,True,2014,13,"9,66","+0,8",2,Søgne IL,2014-09-09,Søgne Stadion,"Søgne, Treningsstevne","2014-09-09|Søgne Stadion|Søgne, Treningsstevne",True,
24137,60 meter,True,2014,13,"9,98","-1,3",1,Søgne IL,2014-09-23,Søgne Stadion,"Søgne, Klubbmesterskap del 2","2014-09-23|Søgne Stadion|Søgne, Klubbmesterskap del 2",True,
24137,60 meter,True,2014,13,"10,07","-0,6",5-h2,Søgne IL,2014-05-22,Søgne Stadion,"Søgne, Kretscup 2014","2014-05-22|Søgne Stadion|Søgne, Kretscup 2014",True,
24137,60 meter,True,2013,12,"10,7","+0,0",2,Søgne IL,2013-09-10,Søgne Stadion,"Søgne, Klubbmesterskap","2013-09-10|Søgne Stadion|Søgne, Klubbmesterskap",True,
24137,100 meter,True,2014,13,"16,45","-0,1",3,Søgne IL,2014-06-10,Søgne Stadion,"Søgne, Lagmesterskap Vest Agder","2014-06-10|Søgne Stadion|Søgne, Lagmesterskap Vest Agder",True,
24137,Lengde,True,2015,14,"3,06","+0,5",5,Søgne IL,2015-06-16,Søgne Stadion,"Søgne, Kretskarusell 10-14 år og KM sr 2015","2015-06-16|Søgne Stadion|Søgne, Kretskarusell 10-14 år og KM sr 2015",True,
24137,"Lengde (Sone 0,5m)",True,2013,12,"2,49(ok)",,3,Søgne IL,2013-09-10,Søgne Stadion,"Søgne, Klubbmesterskap","2013-09-10|Søgne Stadion|Søgne, Klubbmesterskap",True,
24137,"Lengde (Sone 0,5m)",True,2014,13,"3,621Søgne IL23.09.14Søgne, Klubbmesterskap del 2Manglende informasjon om vind",,1,Søgne IL,2014-09-23,Søgne Stadion,"Søgne, Klubbmesterskap del 2","2014-09-23|Søgne Stadion|Søgne, Klubbmesterskap del 2",False,Manglende informasjon om vind
24137,"Kule 2,0kg",True,2013,12,"5,65",,3,Søgne IL,2013-09-10,Søgne Stadion,"Søgne, Klubbmesterskap","2013-09-10|Søgne Stadion|Søgne, Klubbmesterskap",True,
24137,Lengde uten tilløp,False,2016,15,"2,18",,1,Søgne IL,2016-03-14,Tangvall Skole,"Søgne, Klubbmesterskap Hopp uten tilløp","2016-03-14|Tangvall Skole|Søgne, Klubbmesterskap Hopp uten tilløp",True,
24137,Lengde uten tilløp,False,2015,14,"2,20",,1,Søgne IL,2015-03-16,Tangvall Skole,"Søgne, Klubbmesterskap Hopp uten tilløp","2015-03-16|Tangvall Skole|Søgne, Klubbmesterskap Hopp uten tilløp",True,
24137,Lengde uten tilløp,False,2014,13,"2,11",,1,Søgne IL,2014-03-17,Tangvall Skole,"Søgne, Klubbmesterskap Lengde u/t","2014-03-17|Tangvall Skole|Søgne, Klubbmesterskap Lengde u/t",True,
3557,100 meter,True,2011,16,"14,35","+1,9",2,Oppstad IL,2011-09-11,Stampesletta,"Lillehammer, GD-lekene","2011-09-11|Stampesletta|Lillehammer, GD-lekene",True,
